OID_COPY_1,Canopy_Damage_Percent_MEAN,Soil_Burn_Severity_MEAN,RBR_MEAN
25350,54.50222,2.27027,201.8219
25351,15.91506,2.086667,142.41
25352,52.26432,2.65625,85.12295
25353,94.39105,2.591071,304.1646
25354,97.38988,3.098315,132.9357
25355,97.61333,3.49,513.0806
25356,46.21436,2.149123,228.8375
25357,56.71233,2.681818,81.98638
25358,34.42993,2.636364,141.8148
25359,99.43988,3.104972,64.2571
25360,93.91892,2.695652,242.3568
25361,73.00826,2.425806,195.5746
25362,89.55684,2.27,321.3784
25363,67.6771,2.255814,517.7939
25364,98.20836,2.083333,197.2665
25365,49.49265,2.505102,127.5397
25366,34.12262,2.892308,134.5678
25367,70.93845,2.879404,621.0839
25368,63.63291,2.289575,285.2739
25369,29.75069,2.472222,283.2003
25370,34.07339,2.185714,241.4652
25371,39.63726,2.914894,121.827
25372,26.26667,2.742857,195.6859
25373,87,2.666667,214.5486
25374,52.01375,3,130.9853
25375,91.0615,3.029674,185.5913
25376,30.53694,2.951724,131.7581
25377,65.5876,3,144.7726
25378,11.75739,2.785408,122.6339
25379,72.83951,2.02439,140.9848
25380,34.07806,2.70229,92.43174
25381,42.37226,2.333333,426.2525
25382,83.85598,2.617647,221.404
25383,37.85333,2.791349,328.2458
25384,37.40741,2,171.9939
25385,99.4224,2.702941,207.4837
25386,2.897905,1.666667,135.0194
25387,36.25291,2.169492,87.65979
25388,99.91395,2.824411,118.191
25389,74.70588,2.285714,152.6928
25390,92.34295,2.412664,244.9539
25391,74,2.933962,117.4621
25392,96.66341,2.923913,179.4309
25393,13.74361,2.420561,374.8
25394,60.09159,2.833333,-3.2079
25395,97.05074,2.630058,70.8227
25396,73.94276,2,430.8988
25397,87,2.941748,150.9404
25398,87,2.989691,316.5205
25399,26.84786,2.546003,353.4219
25400,80.47535,2.946341,261.2823
25401,75.72243,2.648,94.97371
25402,56.52015,2.904762,241.415
25403,24.07164,2.880952,346.134
25404,5.096344,3,114.2514
25405,7.349369,2.794737,257.0881
25406,93.81283,2.976639,335.2576
25407,73.68998,2.905085,85.09162
25408,98.89458,2.48,183.4373
25409,42.64324,2.325301,251.1176
25410,38.58793,2.766667,233.8534
25411,96.63686,2.64494,75.54649
25412,99.95744,2.265585,132.865
25413,90.18664,3,48.97659
25414,51.86252,1.971963,302.1285
25415,87.19608,2.768817,231.9466
25416,94.48653,2.864964,363.0855
25417,100,3.065217,146.0497
25418,44.87179,1.808081,197.7163
25419,72.97224,2.492754,425.8985
25420,99.08581,3,383.267
25421,95.5888,2.297297,471.9404
25422,83.77763,2.482759,239.5185
25423,54.33955,2.60241,261.2064
25424,95.9141,3.864266,348.8256
25425,94.60197,3.556485,559.5397
25426,76.75022,3,37.72056
25427,99.1641,3,199.0612
25428,95.23337,2.269982,604.9601
25429,39.43816,2.114286,212.4656
25430,20.66033,2.482143,375.6783
25431,42.77525,2.466019,269.0389
25432,62.43017,2.787879,684.1168
25433,78.53804,2.354167,620.0318
25434,91.99748,3.451193,196.7609
25435,94.40266,2.853933,546.4119
25436,52.19806,2.656716,336.7323
25437,25.59934,2.387097,132.3408
25438,78,2.022222,167.6229
25439,44.07354,2.735849,177.8968
25440,98.6132,2.649275,259.8885
25441,90.2614,2.990099,272.3716
25442,4.585987,3.1875,641.8246
25443,99.40572,3,357.9133
25444,94.96878,2.936567,96.36469
25445,57.24611,3,104.5455
25446,35.55726,2.825758,145.2386
25447,49.30192,2.669967,160.5598
25448,89.56343,2.386598,259.1767
25449,87,2.874372,330.8378
25450,64.56096,2.483333,232.7621
25451,98.18298,3,432.2912
25452,87,2.775862,328.8485
25453,9.042111,2.305785,211.2604
25454,98.65024,2.921222,213.3297
25455,69.46027,2.815574,134.5609
25456,0,1.817073,348.4974
25457,24.64313,2.371601,248.2267
25458,17.36994,2.263158,247.4786
25459,37.30915,2.641732,388.4399
25460,87,2.936219,311.1649
25461,3.160846,2.936508,47.15889
25462,31.07839,2.394872,388.6319
25463,95.65225,3.116075,217.9307
25464,44.41134,2.392405,76.22343
25465,67.51124,2.88,85.23379
25466,16.22184,2.006993,98.30481
25467,27.87068,2.901639,158.979
25468,37.14286,2.591837,325.7538
25469,68.31948,3.006061,117.1029
25470,58,2.652632,102.8303
25471,96.07732,2.840198,332.2837
25472,83,3.186268,99.55598
25473,96.06639,2.215812,240.0726
25474,62.34347,2.433735,45.60474
25475,99.84353,2.891429,295.7197
25476,87.33806,2.432494,153.8168
25477,97.78171,2.771104,294.8375
25478,7.687694,2.888143,191.9258
25479,69.80136,3,353.7185
25480,63.08434,2.057692,489.5709
25481,50.71889,2.829787,253.4411
25482,99.87836,2.044349,174.114
25483,30.16694,1,459.7667
25484,50.35871,2.183784,184.2523
25485,52.11388,2.307087,453.6916
25486,42.60304,2.28,151.9586
25487,98.97608,2.905769,219.0269
25488,100,2,175.8691
25489,99.14058,2.748936,219.7937
25490,38.04869,1.738739,307.5413
25491,55.28851,2.567901,101.1552
25492,87,2.920415,204.2438
25493,17.35689,2.564669,145.8253
25494,95.80618,3.831967,118.9743
25495,86.4745,1.988889,249.3219
25496,98.62615,3.519424,204.7796
25497,37.35804,2.884462,565.1088
25498,5.404999,2.866667,13.48147
25499,11.04897,1.670886,155.9917
25500,88.64129,2.931507,326.1114
25501,84.71836,3,79.11979
25502,94.88896,3,682.0899
25503,18.50583,2,72.68679
25504,76.73061,2,629.4765
25505,62.75022,2.101639,156.1727
25506,55.84718,2.568282,88.68347
25507,36.65599,2.902985,10.7609
25508,47.65165,1.80597,246.7352
25509,55.50918,3,268.315
25510,75.73255,2.17561,263.9386
25511,98.28073,3.461295,201.4812
25512,59.19528,1.955556,144.1599
25513,96.90645,2.535531,204.1898
25514,97.47276,2.322476,174.1083
25515,99.89886,2.994141,237.2769
25516,5.098789,2.712121,162.7189
25517,30.83497,2.025,201.1042
25518,68.07918,2.529745,286.8849
25519,10.70814,2.48,605.3016
25520,99.66156,2.989369,80.07514
25521,46.17683,2.306818,345.9899
25522,97.48213,3.342466,356.5569
25523,100,2.963719,432.6332
25524,83.67204,2.530435,28.08854
25525,59.81285,3,75.46155
25526,32.37468,1.887755,177.0853
25527,97.08108,2.875,144.4558
25528,100,2.955556,630.3597
25529,99.04322,2.974129,148.2372
25530,86,2.693333,621.7865
25531,96.23691,2.28,322.416
25532,98.95624,2.741895,235.5549
25533,92.19336,2.437681,154.8573
25534,79.94646,2.15894,87.8995
25535,81.86141,2.371041,452.2815
25536,65.91948,1.913669,591.154
25537,87,3,444.1105
25538,6.450021,2.852459,513.8935
25539,88.45398,3,339.5395
25540,91.39472,2.17284,386.1222
25541,96.85688,3,259.2252
25542,90.07476,3.004673,304.592
25543,31.05819,2.386207,323.0611
25544,86.12201,3,155.6894
25545,14.14557,2.866667,307.865
25546,3.274216,2.881279,111.9859
25547,6.201935,3,232.7865
25548,88.54371,2.933071,262.1877
25549,52.62332,2.465969,237.9098
25550,26.11862,2.922713,549.6865
25551,3.345584,2.428571,215.7905
25552,5.371502,2.640625,256.9566
25553,25.24013,2.148515,60.00982
25554,16.51937,2.77451,77.34114
25555,17.61277,2.1,66.19622
25556,5.528587,2.075,354.9796
25557,39.02915,2.215054,73.69122
25558,42.54417,1.769231,101.1607
25560,26.93722,2.557692,10.22806
25561,29.14737,2.676471,140.7473
25562,13.71228,2.362637,209.6082
25563,0,2,113.5276
25564,17.04566,2,206.4932
25565,13.38377,2.100775,34.26137
25567,56.53444,2.113821,263.8587
25568,100,2,23.30475
25569,34.85462,2.172414,224.0809
25575,24.53433,1.976048,237.7125
25576,18.29756,2.264151,210.1871
25580,39.8044,2,463.2855
25581,33.2218,2,38.89801
25583,10.39086,2,53.88561
25585,2.125229,2.520548,17.4787
25586,38.67684,2.611111,19.09408
25587,18.56239,2,416.4393
25588,25.06383,2.0625,357.0046
25589,42.37095,1.942308,136.3741
25590,59.56392,2.210526,191.9687
25591,83.95379,2.460317,234.9466
25592,36.47629,1.909091,354.3179
25593,95.64372,2.333333,376.0234
25594,36.44655,2.343511,185.4108
25595,82.35845,2.868852,37.64746
25596,74.30556,2.297297,366.0935
25597,68.76487,2.737864,97.501
25598,73.62554,2.89697,326.284
25599,32.87197,1.911111,-8.40117
25600,5.213415,1.956522,409.3622
25601,53.27315,2.08,230.8256
25602,88.65031,2,198.2706
25603,32.37082,2.263158,146.4814
25604,68.07287,2.238806,84.5688
25605,41.45828,2,318.3864
25606,14.86076,1.615854,278.6932
25607,3.297269,2,54.75119
25609,78.73991,2,172.6208
25610,11.20491,2.044335,44.66446
25611,50.97744,2.644295,293.9443
25612,21.19289,2.268817,327.214
25613,52.95262,2.314815,118.4181
25615,73.34288,1.993333,285.1656
25616,78.66625,1.990291,254.7256
25617,50.05944,2,257.9709
25618,98.03922,2.780952,296.23
25619,70.76703,2.21,249.0251
25620,92.05437,2.592593,284.3768
25621,93.16188,3,122.0221
25622,21.08883,2,-5.46887
25623,60.82513,1.993671,126.6449
25624,23.50695,1.953678,290.8043
25625,7.980235,2,223.4675
25626,39.40311,2.168421,314.713
25627,16.79833,2,77.12336
25628,45.12535,2.487805,35.68477
25629,16.25983,2.633663,81.7952
25630,75.27019,2.915929,32.96336
25631,58.85165,2,141.1296
25632,53.25613,1.875648,50.70551
25633,92.86411,2.780645,278.4939
25634,94.81319,2.61186,174.6841
25635,64.24912,2.208955,291.5101
25636,50.34715,2.081633,33.1195
25637,4.558348,2.0625,180.9453
25638,37.95837,2,173.9777
25639,71.15004,2.931034,174.1505
25640,29.86971,1.997063,360.0858
25641,93.18149,2.232704,247.2534
25642,18.53198,1.5,329.0633
25643,2.167799,2.870748,349.6311
25644,18.42169,2.206897,166.5582
25645,34.02221,2.488372,193.3341
25646,12.93842,1.960938,82.09541
25647,31.70294,2.413146,106.6458
25648,39.76465,2.1625,138.9783
25649,21.6053,2,10.62058
25650,95.38215,2.815747,82.13079
25652,8.768208,2.075188,261.2681
25653,78.13897,1.963415,341.7683
25654,63.87828,1.91358,188.3764
25655,55.88995,2.281794,181.3389
25656,7.457627,2,339.8725
25657,43.20419,1.994475,282.467
25658,76.87522,2.254545,169.6094
25659,35.74206,2.665529,247.9078
25660,98.81126,2.176316,15.70096
25661,3.388266,3,138.0728
25662,74.93939,2.011905,232.695
25663,9.896694,1.976378,126.1614
25664,70.52411,2.364865,223.0771
25665,39.24337,2,10.31929
25666,27.16157,1.934783,20.97718
25667,73.79569,2,175.8558
25668,60.76617,2.963235,299.0295
25669,33.93266,2.520833,113.683
25670,47.49193,1.833333,212.5689
25671,0.40724,1.533333,126.9284
25672,20.8088,2.307593,138.6382
25673,57.59632,1.937778,340.5387
25674,17.30769,2,56.30899
25675,65.81667,2.807407,134.6557
25676,6.260826,2.916667,222.9261
25677,35.16053,1.943182,102.1064
25678,6.917828,2.548837,258.4964
25679,86.86401,2.15873,-12.1271
25680,37.89363,2.272727,110.7313
25681,65.9184,2.179104,231.6159
25682,91.23351,2.590909,276.8728
25683,30.68787,2.458824,233.3251
25684,10.37289,2.387097,25.33798
25685,47.42642,2.604478,200.5619
25686,4.954013,2.596774,87.30776
25688,62.26088,2,193.8998
25689,58.92843,2.275,152.517
25690,69.4717,1.918919,157.5177
25691,21.50807,1.808511,234.6858
25692,29.44,1.89011,254.2942
25693,96.16503,2.973451,214.1165
25694,7.997399,2.976471,173.3164
25695,70.05208,2.760684,-2.05889
25696,100,3,188.8106
25697,44.82027,2.777778,203.438
25698,2.366127,2.674419,204.8991
25699,95.26515,2.852632,193.7623
25700,79.24386,2.821429,30.03589
25701,9.926315,2.995074,84.35379
25702,78.72268,2.901639,40.01148
25703,53.00247,2.945205,165.9553
25704,70.98719,2.850694,104.6897
25705,41.39251,2.990654,176.0833
25706,4.542159,2.739316,280.0623
25707,3.049398,2.775,117.6071
25708,20.04927,2.4375,170.7095
25709,62.16704,2.821429,229.6906
25710,71.73717,3,32.88966
25711,22.0446,2.507813,181.9637
25712,24.90274,2,207.5469
25713,30.09819,2.941667,170.7952
25714,51.56546,2,191.91
25715,12.13906,3,40.95896
25716,32.46753,1.766234,150.453
25717,46.19831,1.778846,444.5016
25718,65.0314,3,187.3913
25719,52.30819,2.955556,354.755
25720,49.71896,2.757576,304.0379
25721,30.32464,2.885714,226.7117
25722,36.26563,2.979381,137.2909
25723,89.9726,2.727273,374.7245
25724,27.76756,3,352.1621
25725,56.41646,2.666667,285.0112
25726,70.17958,2.979167,302.1212
25727,43.10771,2.850746,361.1737
25728,14.50275,2.694444,306.1426
25729,11.86987,2.949721,330.6208
25730,29.08673,3,1.610371
25731,31.33433,2.771429,36.164
25732,76.33673,2.883495,104.1456
25733,55.27421,2.869231,244.9484
25734,29.71615,1.885514,370.1223
25735,54.30511,2.914894,82.75092
25736,12.29839,1.888889,163.4571
25737,18.93966,2.013889,248.4448
25738,31.39482,1.956656,152.543
25740,25.48237,2.982456,303.3922
25741,21.01692,2.869955,131.407
25742,55.19673,2.891892,122.5032
25743,66.33711,2.925373,278.1946
25744,53.15569,2.8867,172.748
25745,50.94505,2.033175,264.15
25746,93.21313,3,302.088
25747,17.02017,2.9801,222.2533
25748,72.79866,2.671141,306.4407
25749,99.64168,2.417544,277.2421
25750,71.13285,2.96,204.6544
25751,22.45692,2.902655,344.8061
25752,55.659,2.993976,134.8294
25753,8.392651,2.325718,129.6699
25754,90.6661,2.070866,209.3327
25755,65.16578,2.857143,293.3352
25756,1.390773,2.383929,234.1942
25757,90.78629,2.930029,289.8291
25758,79.67335,2.963768,271.3567
25759,5.232798,2.255814,186.6867
25760,2.104652,2.276923,357.7501
25761,20.00362,2.135338,142.3977
25762,64.39761,2.865854,163.5409
25763,14.66449,1.771812,125.9098
25764,79.75819,2.671642,282.0788
25765,78.34129,2.836066,336.3561
25766,12.69686,2.93617,150.427
25767,95.38685,3,247.0447
25768,93.04269,3,296.1879
25769,40.29787,3,337.2705
25770,34.19103,2.247312,169.0649
25771,20.45217,2,385.7149
25772,19.6129,1.892857,123.8313
25773,69.87907,2.717391,321.5078
25774,10.04643,1.973913,346.8598
25775,67.28313,2.572581,283.2769
25776,86.44955,2.211268,256.5592
25777,73.4126,2.166667,192.3614
25778,32.0398,2.472727,71.11775
25779,23.89307,2.720588,295.2796
25781,69.94497,2.963816,253.8511
25783,92.24319,2.646552,43.86295
25784,58.06365,2.460317,358.6885
25785,68.60171,2.786535,278.7531
25786,19.51051,2.927536,141.4268
25787,80.31627,2.977273,5.082847
25788,31.96612,2.40553,61.70464
25789,13.13815,2.617188,230.4453
25790,49.7875,2.665272,144.5962
25791,85.51693,2.346939,238.9269
25792,16.4088,2.035928,351.7704
25793,87.20127,2.538462,246.4762
25794,3.140614,2.837209,351.567
25795,10.50511,2.116848,366.7812
25796,14.9004,2.053097,178.1352
25797,17.26783,1.950928,179.2744
25798,4.111709,2.293556,173.1511
25799,43.40094,3,178.7034
25800,63.25708,2.976563,282.244
25801,27.74284,1.980769,83.07925
25802,24.2226,1.918605,246.6902
25803,10.18321,1.939227,293.5665
25805,99.4913,2.888889,122.3964
25806,71.12432,2.418605,82.276
25807,50.89644,2.89769,48.04806
25808,34.5472,2.984252,241.7136
25809,38.36516,3,256.7263
25810,90.84118,2.722543,259.0731
25811,8.348466,2.806202,348.4554
25812,48.00917,2.902655,236.1812
25813,90.85946,2.983696,289.6054
25814,70.52195,2.857988,253.4835
25815,66.68901,3,310.6712
25816,14.75735,2.724359,54.83067
25817,52.90592,2.863636,30.48455
25818,51.86015,3,199.7174
25819,50.44219,2.926829,290.2586
25820,4.660619,2,84.508
25821,63.27855,3,118.7096
25822,95.55935,2.873026,41.22561
25823,96.45043,2.708333,102.4985
25824,28.76557,2.571429,31.04632
25825,54.18491,2.208333,62.0232
25826,87.57259,2.653061,54.0121
25828,45.27929,3,237.4598
25829,96.17445,2.861004,232.9022
25830,17.08461,2.113122,149.8199
25831,26.76476,3,171.3656
25832,95.16837,3,147.5881
25833,78,2.75,141.7005
25834,44.60896,2.481081,398.282
25835,97.58305,2.85025,254.77
25836,82.88948,2.8,274.1258
25837,16.95901,2.011834,262.4089
25838,73.22111,2.627586,306.2386
25839,31.31343,2.505376,413.2315
25840,28.1491,2.564516,45.56923
25841,44.57371,2.47032,208.7079
25842,26.43876,1.936364,373.9243
25843,56.65584,3,295.0904
25844,97.98709,2.237624,231.6332
25845,66.35089,2.615385,54.9597
25846,46.15169,2.47541,307.0931
25847,96.2255,2.742647,334.7495
25848,8.126757,1.693694,276.3152
25849,77.77536,2.99278,88.99785
25850,29.2913,2.106667,261.4584
25851,21.96621,2.780822,364.6499
25852,51.29038,2.677922,224.4264
25853,47.62125,2.636364,130.3446
25854,11.5782,2.5,271.0794
25855,62.16361,2.78125,156.763
25856,98.43554,3,221.0823
25857,4.90693,2.719198,278.4939
25858,95.03298,2.867241,321.9415
25859,75.9425,2.905172,24.12224
25860,3.038796,2.46934,346.5882
25861,55.24421,2.931677,294.9008
25862,4.803843,2.429467,302.8747
25863,50.27466,2.81685,64.02774
25864,30.83434,1.885057,429.7951
25865,9.265331,1.916667,298.549
25866,10.62674,1.973154,115.7839
25867,41.37146,2.777202,188.8542
25868,17.11792,1.801527,75.75789
25869,26.53822,2.788462,73.30765
25870,39.88639,2.883333,164.303
25871,15.96905,2.964706,52.31427
25872,60.14616,2.969231,184.1703
25873,25.85589,2.515385,270.7925
25874,45.81217,2.686347,261.1203
25875,98.04432,2.816438,106.7467
25876,89.36983,2.765625,274.1431
25877,61.0016,2.581699,98.4559
25878,99.57587,3,248.4943
25879,95.37031,2.931183,90.54726
25880,78.01667,3,296.3048
25881,77.41935,2.910448,251.8241
25882,41.54603,2.652174,158.2927
25883,81.69192,1.969231,135.0333
25884,15.47197,2.244399,124.978
25885,49.36127,2.467213,282.5893
25886,33.47558,3,1.345716
25887,25.78661,1.87619,324.1125
25888,50,1.993865,214.356
25889,24.76795,2.317829,-23.296
25890,95.5458,1.862434,328.7765
25891,73.6546,3,109.483
25892,23.7419,2.451613,178.355
25893,60.25741,2.140625,57.57487
25894,11.80721,2.518519,54.82319
25895,77.52901,3,56.18175
25896,9.688148,2.193853,198.4039
25897,45.62137,2.640625,153.6475
25898,36.49593,2.833333,223.5042
25899,43.14504,3,149.3375
25900,100,2.971292,111.5424
25901,0,2.537037,137.2808
25902,19.63166,1.971429,123.8954
25903,99.66583,2.217054,203.4702
25904,100,3,260.166
25905,92.84128,2.899204,201.269
25906,1.366288,2,154.8396
25907,59.14093,2.510204,338.1214
25908,90.84855,2.197917,378.8212
25909,3.040674,2.299213,203.4731
25910,18.50746,2.076923,174.4594
25911,24.35401,2.502732,181.8284
25912,6.979114,2.439394,306.8515
25913,46.9558,2.692308,14.12207
25914,24.97946,1.945578,108.0302
25915,100,2.987952,161.2645
25916,96.04857,2.627566,18.04689
25917,97.5136,2.944186,147.6742
25918,90.84212,2.987406,99.7166
25919,2.315189,2.300493,63.982
25920,45.26246,2.636364,239.7288
25921,61.86141,2.383648,64.93938
25922,69.48804,3,97.23039
25923,40.76884,2.582278,89.97158
25924,60.73006,2.296875,244.2661
25925,83.10351,2.40625,-22.3328
25926,0.424894,2.4,157.7321
25927,41.75614,2.75,159.0822
25928,8.084686,2.367089,229.5787
25929,23.17098,2.916667,240.6123
25930,2.264711,2.239544,113.4749
25931,4.305585,2.743151,111.3128
25932,8.658463,2.208723,160.9407
25933,46.0798,2.345324,357.377
25934,62.5249,2.630137,336.9458
25935,99.90149,2.918768,29.83924
25936,98.18945,2.950292,170.6642
25937,9.625885,1.804688,209.207
25938,98.90007,3,38.64628
25939,54.88448,2.953488,49.89443
25940,9.03342,2.504785,108.1381
25941,27.86949,2.553879,75.36516
25942,22.21483,3,145.7193
25943,53.70518,2.106383,131.3538
25944,96.04044,3,301.7397
25945,13.30576,2.767516,429.2667
25946,3.616692,2.27451,385.3222
25947,2.216528,2.135135,451.7046
25948,11.2753,2.05036,-21.3782
25949,79.56426,2.888889,158.4928
25950,4.398895,2.678832,167.214
25951,71.80451,2.435294,227.1992
25952,43.34685,2.44898,132.7297
25953,89.64304,2.695067,141.5478
25954,25.75211,2.735632,195.9643
25955,15.04701,2.613636,7.66097
25956,71.50538,2.761905,34.21748
25957,96.02055,2.993197,69.23846
